   4.2000000e-03  -3.5881471e-01   1.7694749e+00   3.7023831e+00   1.3907303e-01  -2.0503506e-21  -2.3733989e-22
   4.3000000e-03  -3.6376190e-01   1.7722693e+00   3.7059203e+00   1.3923743e-01  -9.0920429e-22  -9.3334855e-22
   4.4000000e-03  -3.6871180e-01   1.7750599e+00   3.7094565e+00   1.3940154e-01  -9.4169197e-22   1.3320108e-21
   4.5000000e-03  -3.7366440e-01   1.7778468e+00   3.7129917e+00   1.3956534e-01   2.4000427e-22  -2.0557981e-21
   4.6000000e-03  -3.7861969e-01   1.7806299e+00   3.7165261e+00   1.3972884e-01  -9.1255312e-22  -9.3885146e-22
   4.7000000e-03  -3.8357766e-01   1.7834093e+00   3.7200595e+00   1.3989204e-01  -2.0942412e-21   2.0333317e-21
   4.8000000e-03  -3.8853830e-01   1.7861848e+00   3.7235920e+00   1.4005493e-01   2.4263198e-22  -2.0617154e-21
   4.9000000e-03  -3.9350161e-01   1.7889566e+00   3.7271236e+00   1.4021753e-01  -1.3302001e-21  -1.3707644e-21
   5.0000000e-03  -3.9846757e-01   1.7917245e+00   3.7306542e+00   1.4037982e-01   1.1224225e-21   1.1589507e-21
   5.1000000e-03  -4.0343618e-01   1.7944887e+00   3.7341839e+00   1.4054182e-01   1.6615163e-21  -6.0615349e-22
   5.2000000e-03  -4.0840742e-01   1.7972491e+00   3.7377127e+00   1.4070350e-01   2.1154881e-21  -2.4623183e-21
   5.3000000e-03  -4.1338129e-01   1.8000056e+00   3.7412405e+00   1.4086489e-01  -4.8970068e-22  -1.3639250e-21
   5.4000000e-03  -4.1835778e-01   1.8027584e+00   3.7447673e+00   1.4102597e-01  -4.2220099e-22  -7.2232939e-24
   5.5000000e-03  -4.2333687e-01   1.8055073e+00   3.7482932e+00   1.4118674e-01  -7.3779217e-24   4.2142440e-22
   5.6000000e-03  -4.2831857e-01   1.8082524e+00   3.7518181e+00   1.4134722e-01  -2.4684608e-21  -2.1278211e-21
   5.7000000e-03  -4.3330285e-01   1.8109937e+00   3.7553420e+00   1.4150738e-01  -3.2105102e-21  -1.4157861e-21
   5.8000000e-03  -4.3828972e-01   1.8137312e+00   3.7588650e+00   1.4166725e-01   3.9456126e-22   1.4648803e-21
   5.9000000e-03  -4.4327916e-01   1.8164648e+00   3.7623870e+00   1.4182680e-01  -7.5000022e-22   1.1369910e-21
   6.0000000e-03  -4.4827116e-01   1.8191945e+00   3.7659080e+00   1.4198605e-01  -3.5276464e-23   1.8825286e-21
   6.1000000e-03  -4.5326572e-01   1.8219205e+00   3.7694280e+00   1.4214500e-01  -2.1386900e-22   2.0667387e-22
   6.2000000e-03  -4.5826282e-01   1.8246425e+00   3.7729470e+00   1.4230363e-01   2.0656869e-22   2.1434356e-22
   6.3000000e-03  -4.6326245e-01   1.8273608e+00   3.7764651e+00   1.4246197e-01  -7.1099738e-22  -1.1694642e-21
   6.4000000e-03  -4.6826461e-01   1.8300751e+00   3.7799821e+00   1.4261999e-01  -2.2356736e-22   6.2757378e-22
   6.5000000e-03  -4.7326929e-01   1.8327856e+00   3.7834981e+00   1.4277770e-01   1.1809199e-21  -1.1337110e-21
   6.6000000e-03  -4.7827647e-01   1.8354922e+00   3.7870132e+00   1.4293511e-01   9.1914845e-22   1.3881591e-21
   6.7000000e-03  -4.8328615e-01   1.8381950e+00   3.7905272e+00   1.4309221e-01  -7.6208465e-22   1.1433110e-21
   6.8000000e-03  -4.8829832e-01   1.8408939e+00   3.7940402e+00   1.4324900e-01   2.4770198e-21   2.5849169e-21
   6.9000000e-03  -4.9331297e-01   1.8435889e+00   3.7975521e+00   1.4340548e-01   4.1233957e-22   4.2898064e-22
   7.0000000e-03  -4.9833009e-01   1.8462800e+00   3.8010631e+00   1.4356165e-01   3.0507600e-21   8.0926723e-22
   7.1000000e-03  -5.0334967e-01   1.8489672e+00   3.8045730e+00   1.4371752e-01   7.6892634e-22  -1.1476380e-21
   7.2000000e-03  -5.0837169e-01   1.8516505e+00   3.8080818e+00   1.4387307e-01  -9.9530701e-22   1.7729272e-21
   7.3000000e-03  -5.1339616e-01   1.8543299e+00   3.8115897e+00   1.4402831e-01   1.9113471e-21   4.4031632e-23
   7.4000000e-03  -5.1842306e-01   1.8570054e+00   3.8150965e+00   1.4418324e-01   9.9861102e-22  -1.7754153e-21
   7.5000000e-03  -5.2345239e-01   1.8596770e+00   3.8186022e+00   1.4433786e-01   1.9149361e-21   4.4462065e-23
   7.6000000e-03  -5.2848412e-01   1.8623446e+00   3.8221069e+00   1.4449217e-01   5.6992958e-22   2.5619777e-21
   7.7000000e-03  -5.3351826e-01   1.8650084e+00   3.8256105e+00   1.4464616e-01   7.7893077e-22  -1.1516790e-21
   7.8000000e-03  -5.3855480e-01   1.8676682e+00   3.8291131e+00   1.4479985e-01   2.1469845e-22  -2.0512456e-22
   7.9000000e-03  -5.4359371e-01   1.8703241e+00   3.8326146e+00   1.4495322e-01   9.9640537e-22  -1.3581379e-21
   8.0000000e-03  -5.4863501e-01   1.8729760e+00   3.8361150e+00   1.4510628e-01  -1.4557639e-21   2.8542392e-21
   8.1000000e-03  -5.5367866e-01   1.8756241e+00   3.8396144e+00   1.4525902e-01   1.1382531e-23  -4.1936532e-22
   8.2000000e-03  -5.5872468e-01   1.8782681e+00   3.8431126e+00   1.4541145e-01   7.3584093e-22   7.7493681e-22
   8.3000000e-03  -5.6377303e-01   1.8809083e+00   3.8466098e+00   1.4556357e-01   1.3717308e-21   5.8223085e-22
   8.4000000e-03  -5.6882373e-01   1.8835444e+00   3.8501059e+00   1.4571537e-01  -4.1905181e-22  -1.1737946e-23
   8.5000000e-03  -5.7387675e-01   1.8861767e+00   3.8536009e+00   1.4586686e-01   9.8288939e-22  -5.2259584e-22
   8.6000000e-03  -5.7893209e-01   1.8888049e+00   3.8570948e+00   1.4601803e-01  -1.2114672e-21   1.1472093e-21
   8.7000000e-03  -5.8398973e-01   1.8914292e+00   3.8605876e+00   1.4616889e-01  -1.1474461e-21  -1.2120143e-21
   8.8000000e-03  -5.8904968e-01   1.8940495e+00   3.8640793e+00   1.4631943e-01   1.2250964e-21  -1.5672125e-21
   8.9000000e-03  -5.9411191e-01   1.8966658e+00   3.8675699e+00   1.4646966e-01   7.2979520e-22   1.2030870e-21
   9.0000000e-03  -5.9917642e-01   1.8992782e+00   3.8710594e+00   1.4661957e-01   1.2291661e-21  -1.5688718e-21
   9.1000000e-03  -6.0424320e-01   1.9018866e+00   3.8745477e+00   1.4676916e-01  -1.5975767e-22  -1.7459722e-21
   9.2000000e-03  -6.0931223e-01   1.9044910e+00   3.8780349e+00   1.4691844e-01   1.1378177e-21   1.6377205e-21
   9.3000000e-03  -6.1438352e-01   1.9070913e+00   3.8815210e+00   1.4706739e-01  -7.4461116e-22  -7.8966415e-22
   9.4000000e-03  -6.1945705e-01   1.9096877e+00   3.8850060e+00   1.4721603e-01   7.4570821e-22   7.9159464e-22
   9.5000000e-03  -6.2453280e-01   1.9122801e+00   3.8884898e+00   1.4736436e-01   1.6333114e-25  -4.7319208e-26
   9.6000000e-03  -6.2961078e-01   1.9148685e+00   3.8919725e+00   1.4751236e-01   4.6442443e-22  -1.5295238e-21
   9.7000000e-03  -6.3469096e-01   1.9174529e+00   3.8954540e+00   1.4766005e-01  -5.4978329e-25   1.9487871e-25
   9.8000000e-03  -6.3977334e-01   1.9200332e+00   3.8989344e+00   1.4780741e-01  -1.5592193e-21  -1.6582442e-21
   9.9000000e-03  -6.4485792e-01   1.9226095e+00   3.9024136e+00   1.4795446e-01  -1.0272552e-21   1.3705993e-21
   1.0000000e-02  -6.4994468e-01   1.9251818e+00   3.9058916e+00   1.4810119e-01   2.0272569e-22   2.1547814e-22
   1.0100000e-02  -6.5503360e-01   1.9277501e+00   3.9093685e+00   1.4824760e-01  -1.8925070e-22  -6.3289583e-22
   1.0200000e-02  -6.6012469e-01   1.9303144e+00   3.9128442e+00   1.4839368e-01   4.8045742e-22  -1.9597629e-21
   1.0300000e-02  -6.6521792e-01   1.9328746e+00   3.9163188e+00   1.4853945e-01  -1.4370403e-21   9.4179800e-22
   1.0400000e-02  -6.7031330e-01   1.9354307e+00   3.9197921e+00   1.4868489e-01  -1.3530861e-23   4.1697369e-22
   1.0500000e-02  -6.7541081e-01   1.9379828e+00   3.9232643e+00   1.4883002e-01  -2.1013722e-21  -2.6759922e-21
   1.0600000e-02  -6.8051044e-01   1.9405309e+00   3.9267353e+00   1.4897482e-01  -1.2255412e-21   7.4213549e-22
   1.0700000e-02  -6.8561218e-01   1.9430749e+00   3.9302051e+00   1.4911930e-01   1.9969216e-21  -3.4932862e-22
   1.0800000e-02  -6.9071602e-01   1.9456148e+00   3.9336736e+00   1.4926346e-01  -1.2555862e-21   1.5759663e-21
   1.0900000e-02  -6.9582196e-01   1.9481507e+00   3.9371410e+00   1.4940729e-01  -1.3610386e-21  -1.4574369e-21
   1.1000000e-02  -7.0092997e-01   1.9506825e+00   3.9406072e+00   1.4955081e-01   1.4301976e-21  -5.2878699e-22
   1.1100000e-02  -7.0604005e-01   1.9532103e+00   3.9440722e+00   1.4969399e-01   5.3288459e-22   2.6359811e-21
   1.1200000e-02  -7.1115220e-01   1.9557339e+00   3.9475359e+00   1.4983686e-01   8.4618020e-22  -1.5926642e-21
   1.1300000e-02  -7.1626639e-01   1.9582535e+00   3.9509985e+00   1.4997940e-01   4.0053363e-22   4.3012009e-22
   1.1400000e-02  -7.2138263e-01   1.9607690e+00   3.9544598e+00   1.5012162e-01  -1.8514850e-22  -6.3066092e-22
   1.1500000e-02  -7.2650090e-01   1.9632804e+00   3.9579198e+00   1.5026351e-01   1.4631045e-23  -4.1553071e-22
   1.1600000e-02  -7.3162119e-01   1.9657877e+00   3.9613787e+00   1.5040508e-01   1.2519420e-21  -1.1641365e-21
   1.1700000e-02  -7.3674349e-01   1.9682909e+00   3.9648363e+00   1.5054632e-01   2.0177579e-21  -3.4175297e-22
   1.1800000e-02  -7.4186778e-01   1.9707900e+00   3.9682926e+00   1.5068724e-01  -1.8477238e-22  -6.3085629e-22
   1.1900000e-02  -7.4699407e-01   1.9732850e+00   3.9717477e+00   1.5082783e-01  -1.3649707e-21  -1.4709308e-21
   1.2000000e-02  -7.5212234e-01   1.9757759e+00   3.9752015e+00   1.5096809e-01  -9.6706057e-22  -1.0420207e-21
   1.2100000e-02  -7.5725258e-01   1.9782626e+00   3.9786541e+00   1.5110803e-01   3.3721134e-22   2.0266119e-21
   1.2200000e-02  -7.6238478e-01   1.9807453e+00   3.9821055e+00   1.5124764e-01   2.7680889e-22  -1.7974365e-21
   1.2300000e-02  -7.6751893e-01   1.9832238e+00   3.9855555e+00   1.5138693e-01   9.5183027e-22   1.4604189e-21
   1.2400000e-02  -7.7265502e-01   1.9856982e+00   3.9890043e+00   1.5152588e-01   1.2469809e-21  -7.5425000e-22
   1.2500000e-02  -7.7779303e-01   1.9881685e+00   3.9924518e+00   1.5166451e-01   9.6941440e-22   1.0487573e-21
   1.2600000e-02  -7.8293297e-01   1.9906346e+00   3.9958980e+00   1.5180281e-01   3.6029287e-21   1.3611967e-21
   1.2700000e-02  -7.8807481e-01   1.9930966e+00   3.9993430e+00   1.5194079e-01   7.7317843e-22   8.3559982e-22
   1.2800000e-02  -7.9321855e-01   1.9955544e+00   4.0027866e+00   1.5207843e-01   2.1130616e-25  -5.3509563e-25
   1.2900000e-02  -7.9836418e-01   1.9980081e+00   4.0062290e+00   1.5221575e-01  -1.7302660e-25   1.6172816e-25
   1.3000000e-02  -8.0351169e-01   2.0004576e+00   4.0096700e+00   1.5235273e-01   1.2703176e-21  -1.1705723e-21
   1.3100000e-02  -8.0866106e-01   2.0029030e+00   4.0131098e+00   1.5248939e-01  -1.9795671e-22  -2.1478869e-22
   1.3200000e-02  -8.1381230e-01   2.0053442e+00   4.0165482e+00   1.5262571e-01  -7.5967829e-22  -1.2560446e-21
   1.3300000e-02  -8.1896537e-01   2.0077812e+00   4.0199853e+00   1.5276171e-01  -3.1218184e-21  -3.3930545e-21
   1.3400000e-02  -8.2412029e-01   2.0102141e+00   4.0234211e+00   1.5289738e-01  -1.3621956e-21   3.2095643e-21
   1.3500000e-02  -8.2927703e-01   2.0126428e+00   4.0268556e+00   1.5303271e-01   8.3109699e-22  -3.6669094e-22
   1.3600000e-02  -8.3443558e-01   2.0150673e+00   4.0302887e+00   1.5316771e-01  -1.1732668e-21  -1.2785914e-21
   1.3700000e-02  -8.3959594e-01   2.0174877e+00   4.0337205e+00   1.5330239e-01  -2.8482840e-22   1.8277226e-21
   1.3800000e-02  -8.4475810e-01   2.0199038e+00   4.0371510e+00   1.5343673e-01  -1.4771347e-21   9.5977311e-22
   1.3900000e-02  -8.4992204e-01   2.0223158e+00   4.0405802e+00   1.5357073e-01   8.5313517e-22   3.9349627e-21
   1.4000000e-02  -8.5508775e-01   2.0247236e+00   4.0440079e+00   1.5370441e-01   4.2993341e-22  -3.9264232e-22
   1.4100000e-02  -8.6025523e-01   2.0271271e+00   4.0474344e+00   1.5383775e-01  -9.9799125e-22  -6.6032934e-22
   1.4200000e-02  -8.6542446e-01   2.0295265e+00   4.0508594e+00   1.5397076e-01  -2.8739951e-22   1.8375647e-21
   1.4300000e-02  -8.7059543e-01   2.0319217e+00   4.0542832e+00   1.5410344e-01  -1.1941833e-21  -8.7696607e-22
   1.4400000e-02  -8.7576813e-01   2.0343126e+00   4.0577055e+00   1.5423579e-01  -2.3721425e-21  -2.1660896e-21
   1.4500000e-02  -8.8094256e-01   2.0366993e+00   4.0611265e+00   1.5436780e-01   3.6772594e-23  -8.1814142e-22
   1.4600000e-02  -8.8611869e-01   2.0390819e+00   4.0645461e+00   1.5449947e-01   3.7267118e-21   4.0859805e-21
   1.4700000e-02  -8.9129653e-01   2.0414602e+00   4.0679643e+00   1.5463081e-01   3.1055282e-22  -2.2563672e-21
   1.4800000e-02  -8.9647606e-01   2.0438342e+00   4.0713811e+00   1.5476182e-01   4.0815297e-22   1.9036581e-23
   1.4900000e-02  -9.0165726e-01   2.0462041e+00   4.0747966e+00   1.5489249e-01  -1.2753503e-21   7.7005263e-22
   1.5000000e-02  -9.0684013e-01   2.0485697e+00   4.0782106e+00   1.5502283e-01   1.7554882e-22   6.2276333e-22
   1.5100000e-02  -9.1202466e-01   2.0509310e+00   4.0816233e+00   1.5515283e-01   1.9701358e-21   2.1661289e-21
   1.5200000e-02  -9.1721084e-01   2.0532881e+00   4.0850345e+00   1.5528249e-01   2.2841129e-21  -9.5989858e-23
   1.5300000e-02  -9.2239866e-01   2.0556410e+00   4.0884444e+00   1.5541182e-01  -1.6871058e-21   7.5231934e-22
   1.5400000e-02  -9.2758810e-01   2.0579896e+00   4.0918528e+00   1.5554082e-01   8.9347107e-22  -1.1994240e-21
   1.5500000e-02  -9.3277915e-01   2.0603340e+00   4.0952598e+00   1.5566947e-01  -1.9376200e-22  -2.1353877e-22
   1.5600000e-02  -9.3797181e-01   2.0626741e+00   4.0986654e+00   1.5579779e-01  -1.3031907e-21   1.1811077e-21
   1.5700000e-02  -9.4316607e-01   2.0650100e+00   4.1020695e+00   1.5592577e-01  -1.9684066e-21   1.7833412e-21
   1.5800000e-02  -9.4836190e-01   2.0673416e+00   4.1054722e+00   1.5605341e-01  -6.8540207e-22   1.0092885e-21
   1.5900000e-02  -9.5355931e-01   2.0696689e+00   4.1088735e+00   1.5618072e-01   1.9309138e-22   2.1299483e-22
   1.6000000e-02  -9.5875828e-01   2.0719919e+00   4.1122733e+00   1.5630769e-01  -1.2531140e-22   2.4900119e-21
   1.6100000e-02  -9.6395881e-01   2.0743107e+00   4.1156717e+00   1.5643432e-01  -3.8442082e-22  -4.2556374e-22
   1.6200000e-02  -9.6916087e-01   2.0766252e+00   4.1190687e+00   1.5656061e-01   1.2235404e-21  -3.4844346e-21
   1.6300000e-02  -9.7436446e-01   2.0789354e+00   4.1224642e+00   1.5668656e-01  -4.2565587e-23   8.0962678e-22
   1.6400000e-02  -9.7956957e-01   2.0812413e+00   4.1258582e+00   1.5681217e-01   6.3353674e-23   2.7093645e-21
   1.6500000e-02  -9.8477619e-01   2.0835429e+00   4.1292507e+00   1.5693745e-01  -1.3750894e-21  -1.5265918e-21
   1.6600000e-02  -9.8998430e-01   2.0858402e+00   4.1326418e+00   1.5706238e-01  -3.8971070e-21  -1.2534877e-21
   1.6700000e-02  -9.9519391e-01   2.0881332e+00   4.1360314e+00   1.5718697e-01  -2.1265417e-22   1.9232795e-22
   1.6800000e-02  -1.0004050e+00   2.0904220e+00   4.1394196e+00   1.5731122e-01  -2.3116537e-21   8.0243214e-23
   1.6900000e-02  -1.0056175e+00   2.0927064e+00   4.1428062e+00   1.5743514e-01   3.6312701e-21  -1.2642132e-21
   1.7000000e-02  -1.0108315e+00   2.0949865e+00   4.1461913e+00   1.5755871e-01   2.1018679e-21   1.1123873e-22
   1.7100000e-02  -1.0160470e+00   2.0972623e+00   4.1495750e+00   1.5768194e-01   2.5073392e-21   1.3444232e-22
   1.7200000e-02  -1.0212638e+00   2.0995337e+00   4.1529572e+00   1.5780482e-01  -5.5069952e-23  -2.7211525e-21
   1.7300000e-02  -1.0264821e+00   2.1018009e+00   4.1563378e+00   1.5792737e-01   2.1125477e-22  -1.8999169e-22
   1.7400000e-02  -1.0317018e+00   2.1040637e+00   4.1597169e+00   1.5804958e-01   1.0904516e-21  -5.9465425e-22
   1.7500000e-02  -1.0369229e+00   2.1063222e+00   4.1630946e+00   1.5817144e-01  -2.1212025e-22   1.8957574e-22
   1.7600000e-02  -1.0421454e+00   2.1085764e+00   4.1664707e+00   1.5829296e-01   7.6402887e-22   1.7053903e-21
   1.7700000e-02  -1.0473693e+00   2.1108262e+00   4.1698453e+00   1.5841413e-01   1.0481237e-21   3.8433140e-21
   1.7800000e-02  -1.0525945e+00   2.1130717e+00   4.1732183e+00   1.5853497e-01  -2.2814786e-21  -7.3097234e-22
   1.7900000e-02  -1.0578211e+00   2.1153128e+00   4.1765898e+00   1.5865546e-01  -8.8030856e-22  -3.2355117e-21
   1.8000000e-02  -1.0630490e+00   2.1175496e+00   4.1799598e+00   1.5877561e-01   2.7070859e-21   3.5394614e-22
   1.8100000e-02  -1.0682783e+00   2.1197821e+00   4.1833282e+00   1.5889541e-01   1.0232640e-21   7.2025616e-22
   1.8200000e-02  -1.0735089e+00   2.1220101e+00   4.1866951e+00   1.5901487e-01   4.8480798e-25  -7.5996109e-25
   1.8300000e-02  -1.0787408e+00   2.1242339e+00   4.1900605e+00   1.5913398e-01  -6.6093823e-23  -2.3360970e-21
   1.8400000e-02  -1.0839740e+00   2.1264532e+00   4.1934243e+00   1.5925275e-01  -1.3135822e-21   7.9059842e-22
   1.8500000e-02  -1.0892084e+00   2.1286682e+00   4.1967865e+00   1.5937118e-01   2.3342324e-23  -3.9833814e-22
   1.8600000e-02  -1.0944442e+00   2.1308789e+00   4.2001471e+00   1.5948926e-01   1.0024844e-21   1.1276257e-21
   1.8700000e-02  -1.0996812e+00   2.1330851e+00   4.2035062e+00   1.5960699e-01  -3.3561497e-22   2.3180174e-21
   1.8800000e-02  -1.1049195e+00   2.1352870e+00   4.2068637e+00   1.5972438e-01   2.7185085e-21   3.6009500e-22
   1.8900000e-02  -1.1101590e+00   2.1374845e+00   4.2102196e+00   1.5984142e-01   1.0036781e-21   1.1304062e-21
   1.9000000e-02  -1.1153998e+00   2.1396777e+00   4.2135739e+00   1.5995812e-01  -1.7391310e-21   1.1672966e-21
   1.9100000e-02  -1.1206418e+00   2.1418664e+00   4.2169267e+00   1.6007447e-01  -1.7158193e-21   7.7102408e-22
   1.9200000e-02  -1.1258850e+00   2.1440507e+00   4.2202778e+00   1.6019047e-01   6.0931630e-22   1.1111886e-21
   1.9300000e-02  -1.1311294e+00   2.1462307e+00   4.2236273e+00   1.6030613e-01  -2.3646901e-23   3.9601150e-22
   1.9400000e-02  -1.1363750e+00   2.1484063e+00   4.2269753e+00   1.6042144e-01   3.0652679e-21  -1.9641479e-21
   1.9500000e-02  -1.1416217e+00   2.1505774e+00   4.2303216e+00   1.6053640e-01   7.2613249e-23  -1.1865641e-21
   1.9600000e-02  -1.1468697e+00   2.1527442e+00   4.2336663e+00   1.6065101e-01   4.7380509e-22  -4.4781861e-21
   1.9700000e-02  -1.1521187e+00   2.1549065e+00   4.2370094e+00   1.6076528e-01   2.7266944e-21   3.6709338e-22
   1.9800000e-02  -1.1573690e+00   2.1570645e+00   4.2403508e+00   1.6087920e-01   6.3817888e-22   7.2211253e-22
   1.9900000e-02  -1.1626203e+00   2.1592180e+00   4.2436907e+00   1.6099276e-01  -2.0876430e-22   1.8447298e-22
   2.0000000e-02  -1.1678728e+00   2.1613671e+00   4.2470289e+00   1.6110598e-01   1.1435219e-21   2.1405877e-21
   2.0100000e-02  -1.1731264e+00   2.1635118e+00   4.2503654e+00   1.6121886e-01  -2.5218411e-21  -5.5459803e-22
   2.0200000e-02  -1.1783811e+00   2.1656520e+00   4.2537003e+00   1.6133138e-01   1.3684626e-22  -2.1553561e-21
   2.0300000e-02  -1.1836369e+00   2.1677879e+00   4.2570336e+00   1.6144355e-01   1.1220969e-21  -6.1753978e-22
   2.0400000e-02  -1.1888937e+00   2.1699193e+00   4.2603652e+00   1.6155537e-01   1.3570518e-21  -1.1945958e-21
   2.0500000e-02  -1.1941516e+00   2.1720463e+00   4.2636951e+00   1.6166685e-01   2.0862448e-22  -1.8349897e-22
   2.0600000e-02  -1.1994106e+00   2.1741688e+00   4.2670234e+00   1.6177797e-01   9.4281346e-22  -8.2820215e-22
   2.0700000e-02  -1.2046706e+00   2.1762869e+00   4.2703500e+00   1.6188874e-01   1.1940452e-21   1.3608692e-21
   2.0800000e-02  -1.2099316e+00   2.1784006e+00   4.2736749e+00   1.6199917e-01   1.1647072e-22  -1.7749039e-21
   2.0900000e-02  -1.2151937e+00   2.1805098e+00   4.2769981e+00   1.6210924e-01   1.3506471e-21   1.9610635e-21
   2.1000000e-02  -1.2204568e+00   2.1826145e+00   4.2803197e+00   1.6221896e-01   9.8770452e-22   1.5462611e-21
   2.1100000e-02  -1.2257208e+00   2.1847148e+00   4.2836396e+00   1.6232833e-01   1.5354391e-21  -3.7554127e-21
