   0.0000000e+00   4.6157757e+00  -1.2810841e+01  -6.0643006e+01
   1.0000000e-02   4.4847960e+00  -1.3368806e+01  -5.0871874e+01
   2.0000000e-02   4.3487327e+00  -1.3826881e+01  -4.0682137e+01
   3.0000000e-02   4.2086036e+00  -1.4181423e+01  -3.0185583e+01
   4.0000000e-02   4.0654575e+00  -1.4430004e+01  -1.9513062e+01
   5.0000000e-02   3.9203604e+00  -1.4571594e+01  -8.8140188e+00
   6.0000000e-02   3.7743806e+00  -1.4606747e+01   1.7457014e+00
   7.0000000e-02   3.6285728e+00  -1.4537737e+01   1.1988144e+01
   8.0000000e-02   3.4839597e+00  -1.4368654e+01   2.1729834e+01
   9.0000000e-02   3.3415138e+00  -1.4105412e+01   3.0790509e+01
   1.0000000e-01   3.2021399e+00  -1.3755672e+01   3.9003408e+01
   1.1000000e-01   3.0666581e+00  -1.3328649e+01   4.6226105e+01
   1.2000000e-01   2.9357898e+00  -1.2834816e+01   5.2350527e+01
   1.3000000e-01   2.8101467e+00  -1.2285524e+01   5.7310715e+01
   1.4000000e-01   2.6902249e+00  -1.1692553e+01   6.1087094e+01
   1.5000000e-01   2.5764021e+00  -1.1067643e+01   6.3706549e+01
   1.6000000e-01   2.4689409e+00  -1.0422051e+01   6.5238309e+01
   1.7000000e-01   2.3679953e+00  -9.7661589e+00   6.5786344e+01
   1.8000000e-01   2.2736212e+00  -9.1091756e+00   6.5479492e+01
   1.9000000e-01   2.1857891e+00  -8.4589424e+00   6.4460783e+01
   2.0000000e-01   2.1043984e+00  -7.8218420e+00   6.2877287e+01
   2.1000000e-01   2.0292919e+00  -7.2028029e+00   6.0871536e+01
   2.2000000e-01   1.9602701e+00  -6.6053787e+00   5.8575067e+01
   2.3000000e-01   1.8971044e+00  -6.0318807e+00   5.6104266e+01
   2.4000000e-01   1.8395486e+00  -5.4835419e+00   5.3558310e+01
   2.5000000e-01   1.7873486e+00  -4.9606911e+00   5.1018822e+01
   2.6000000e-01   1.7402510e+00  -4.4629256e+00   4.8550781e+01
   2.7000000e-01   1.6980096e+00  -3.9892691e+00   4.6204229e+01
   2.8000000e-01   1.6603900e+00  -3.5383109e+00   4.4016382e+01
   2.9000000e-01   1.6271735e+00  -3.1083227e+00   4.2013876e+01
   3.0000000e-01   1.5981601e+00  -2.6973541e+00   4.0214925e+01
   3.1000000e-01   1.5731700e+00  -2.3033060e+00   3.8631283e+01
   3.2000000e-01   1.5520449e+00  -1.9239871e+00   3.7269946e+01
   3.3000000e-01   1.5346486e+00  -1.5571536e+00   3.6134575e+01
   3.4000000e-01   1.5208677e+00  -1.2005373e+00   3.5226646e+01
   3.5000000e-01   1.5106114e+00  -8.5186185e-01   3.4546355e+01
   3.6000000e-01   1.5038116e+00  -5.0885274e-01   3.4093292e+01
   3.7000000e-01   1.5004230e+00  -1.6924036e-01   3.3866930e+01
   3.8000000e-01   1.5004230e+00   1.6924036e-01   3.3866930e+01
   3.9000000e-01   1.5038116e+00   5.0885274e-01   3.4093292e+01
   4.0000000e-01   1.5106114e+00   8.5186185e-01   3.4546355e+01
   4.1000000e-01   1.5208677e+00   1.2005373e+00   3.5226646e+01
   4.2000000e-01   1.5346486e+00   1.5571536e+00   3.6134575e+01
   4.3000000e-01   1.5520449e+00   1.9239871e+00   3.7269946e+01
   4.4000000e-01   1.5731700e+00   2.3033060e+00   3.8631283e+01
   4.5000000e-01   1.5981601e+00   2.6973541e+00   4.0214925e+01
   4.6000000e-01   1.6271735e+00   3.1083227e+00   4.2013876e+01
   4.7000000e-01   1.6603900e+00   3.5383109e+00   4.4016382e+01
   4.8000000e-01   1.6980096e+00   3.9892691e+00   4.6204229e+01
   4.9000000e-01   1.7402510e+00   4.4629256e+00   4.8550781e+01
   5.0000000e-01   1.7873486e+00   4.9606911e+00   5.1018822e+01
   5.1000000e-01   1.8395486e+00   5.4835419e+00   5.3558310e+01
   5.2000000e-01   1.8971044e+00   6.0318807e+00   5.6104266e+01
   5.3000000e-01   1.9602701e+00   6.6053787e+00   5.8575067e+01
   5.4000000e-01   2.0292919e+00   7.2028029e+00   6.0871536e+01
   5.5000000e-01   2.1043984e+00   7.8218420e+00   6.2877287e+01
   5.6000000e-01   2.1857891e+00   8.4589424e+00   6.4460783e+01
   5.7000000e-01   2.2736212e+00   9.1091756e+00   6.5479492e+01
   5.8000000e-01   2.3679953e+00   9.7661589e+00   6.5786344e+01
   5.9000000e-01   2.4689409e+00   1.0422051e+01   6.5238309e+01
   6.0000000e-01   2.5764021e+00   1.1067643e+01   6.3706549e+01
   6.1000000e-01   2.6902249e+00   1.1692553e+01   6.1087094e+01
   6.2000000e-01   2.8101467e+00   1.2285524e+01   5.7310715e+01
   6.3000000e-01   2.9357898e+00   1.2834816e+01   5.2350527e+01
   6.4000000e-01   3.0666581e+00   1.3328649e+01   4.6226105e+01
   6.5000000e-01   3.2021399e+00   1.3755672e+01   3.9003408e+01
   6.6000000e-01   3.3415138e+00   1.4105412e+01   3.0790509e+01
