   3.9000000e-03   1.5056368e+00   3.0907902e+00   3.0298011e+01   6.3865854e-01
   4.0000000e-03   1.5059395e+00   3.1711348e+00   3.0305330e+01   6.3923240e-01
   4.1000000e-03   1.5062502e+00   3.2515805e+00   3.0312622e+01   6.3980739e-01
   4.2000000e-03   1.5065689e+00   3.3321283e+00   3.0319885e+01   6.4038351e-01
   4.3000000e-03   1.5068958e+00   3.4127792e+00   3.0327121e+01   6.4096077e-01
   4.4000000e-03   1.5072307e+00   3.4935343e+00   3.0334328e+01   6.4153915e-01
   4.5000000e-03   1.5075736e+00   3.5743945e+00   3.0341507e+01   6.4211866e-01
   4.6000000e-03   1.5079247e+00   3.6553609e+00   3.0348658e+01   6.4269928e-01
   4.7000000e-03   1.5082838e+00   3.7364345e+00   3.0355780e+01   6.4328102e-01
   4.8000000e-03   1.5086511e+00   3.8176162e+00   3.0362874e+01   6.4386386e-01
   4.9000000e-03   1.5090265e+00   3.8989071e+00   3.0369939e+01   6.4444781e-01
   5.0000000e-03   1.5094101e+00   3.9803082e+00   3.0376975e+01   6.4503286e-01
   5.1000000e-03   1.5098017e+00   4.0618205e+00   3.0383982e+01   6.4561900e-01
   5.2000000e-03   1.5102016e+00   4.1434451e+00   3.0390961e+01   6.4620623e-01
   5.3000000e-03   1.5106096e+00   4.2251829e+00   3.0397910e+01   6.4679455e-01
   5.4000000e-03   1.5110258e+00   4.3070350e+00   3.0404831e+01   6.4738394e-01
   5.5000000e-03   1.5114501e+00   4.3890024e+00   3.0411722e+01   6.4797440e-01
   5.6000000e-03   1.5118827e+00   4.4710860e+00   3.0418583e+01   6.4856594e-01
   5.7000000e-03   1.5123235e+00   4.5532870e+00   3.0425416e+01   6.4915853e-01
   5.8000000e-03   1.5127725e+00   4.6356063e+00   3.0432218e+01   6.4975218e-01
   5.9000000e-03   1.5132298e+00   4.7180450e+00   3.0438991e+01   6.5034688e-01
   6.0000000e-03   1.5136953e+00   4.8006041e+00   3.0445734e+01   6.5094262e-01
   6.1000000e-03   1.5141691e+00   4.8832846e+00   3.0452448e+01   6.5153940e-01
   6.2000000e-03   1.5146511e+00   4.9660874e+00   3.0459131e+01   6.5213720e-01
   6.3000000e-03   1.5151415e+00   5.0490138e+00   3.0465784e+01   6.5273603e-01
   6.4000000e-03   1.5156401e+00   5.1320646e+00   3.0472407e+01   6.5333588e-01
   6.5000000e-03   1.5161471e+00   5.2152409e+00   3.0479000e+01   6.5393674e-01
   6.6000000e-03   1.5166623e+00   5.2985437e+00   3.0485562e+01   6.5453859e-01
   6.7000000e-03   1.5171860e+00   5.3819740e+00   3.0492093e+01   6.5514145e-01
   6.8000000e-03   1.5177179e+00   5.4655329e+00   3.0498594e+01   6.5574529e-01
   6.9000000e-03   1.5182583e+00   5.5492214e+00   3.0505064e+01   6.5635011e-01
   7.0000000e-03   1.5188070e+00   5.6330404e+00   3.0511503e+01   6.5695590e-01
   7.1000000e-03   1.5193641e+00   5.7169911e+00   3.0517911e+01   6.5756265e-01
   7.2000000e-03   1.5199296e+00   5.8010745e+00   3.0524288e+01   6.5817036e-01
   7.3000000e-03   1.5205035e+00   5.8852915e+00   3.0530633e+01   6.5877902e-01
   7.4000000e-03   1.5210859e+00   5.9696432e+00   3.0536947e+01   6.5938862e-01
   7.5000000e-03   1.5216767e+00   6.0541306e+00   3.0543230e+01   6.5999914e-01
   7.6000000e-03   1.5222759e+00   6.1387548e+00   3.0549480e+01   6.6061059e-01
   7.7000000e-03   1.5228837e+00   6.2235167e+00   3.0555699e+01   6.6122295e-01
   7.8000000e-03   1.5234999e+00   6.3084173e+00   3.0561886e+01   6.6183622e-01
   7.9000000e-03   1.5241246e+00   6.3934578e+00   3.0568041e+01   6.6245037e-01
   8.0000000e-03   1.5247578e+00   6.4786391e+00   3.0574164e+01   6.6306541e-01
   8.1000000e-03   1.5253996e+00   6.5639622e+00   3.0580254e+01   6.6368133e-01
   8.2000000e-03   1.5260499e+00   6.6494282e+00   3.0586312e+01   6.6429811e-01
   8.3000000e-03   1.5267088e+00   6.7350380e+00   3.0592337e+01   6.6491574e-01
   8.4000000e-03   1.5273762e+00   6.8207928e+00   3.0598330e+01   6.6553421e-01
   8.5000000e-03   1.5280522e+00   6.9066934e+00   3.0604289e+01   6.6615352e-01
   8.6000000e-03   1.5287369e+00   6.9927410e+00   3.0610216e+01   6.6677365e-01
   8.7000000e-03   1.5294301e+00   7.0789364e+00   3.0616109e+01   6.6739460e-01
   8.8000000e-03   1.5301320e+00   7.1652808e+00   3.0621969e+01   6.6801634e-01
   8.9000000e-03   1.5308425e+00   7.2517752e+00   3.0627796e+01   6.6863887e-01
   9.0000000e-03   1.5315617e+00   7.3384206e+00   3.0633589e+01   6.6926218e-01
   9.1000000e-03   1.5322896e+00   7.4252179e+00   3.0639348e+01   6.6988625e-01
   9.2000000e-03   1.5330261e+00   7.5121681e+00   3.0645074e+01   6.7051108e-01
   9.3000000e-03   1.5337714e+00   7.5992724e+00   3.0650765e+01   6.7113665e-01
   9.4000000e-03   1.5345254e+00   7.6865317e+00   3.0656422e+01   6.7176294e-01
   9.5000000e-03   1.5352881e+00   7.7739469e+00   3.0662045e+01   6.7238995e-01
   9.6000000e-03   1.5360596e+00   7.8615192e+00   3.0667633e+01   6.7301767e-01
   9.7000000e-03   1.5368399e+00   7.9492495e+00   3.0673187e+01   6.7364607e-01
   9.8000000e-03   1.5376289e+00   8.0371387e+00   3.0678706e+01   6.7427515e-01
   9.9000000e-03   1.5384267e+00   8.1251879e+00   3.0684190e+01   6.7490489e-01
   1.0000000e-02   1.5392334e+00   8.2133981e+00   3.0689639e+01   6.7553528e-01
   1.0100000e-02   1.5400489e+00   8.3017703e+00   3.0695052e+01   6.7616631e-01
   1.0200000e-02   1.5408733e+00   8.3903055e+00   3.0700430e+01   6.7679795e-01
   1.0300000e-02   1.5417065e+00   8.4790046e+00   3.0705773e+01   6.7743021e-01
   1.0400000e-02   1.5425486e+00   8.5678686e+00   3.0711080e+01   6.7806305e-01
   1.0500000e-02   1.5433996e+00   8.6568986e+00   3.0716351e+01   6.7869646e-01
   1.0600000e-02   1.5442596e+00   8.7460955e+00   3.0721585e+01   6.7933044e-01
   1.0700000e-02   1.5451284e+00   8.8354602e+00   3.0726784e+01   6.7996496e-01
   1.0800000e-02   1.5460062e+00   8.9249938e+00   3.0731946e+01   6.8060001e-01
   1.0900000e-02   1.5468930e+00   9.0146973e+00   3.0737072e+01   6.8123558e-01
   1.1000000e-02   1.5477888e+00   9.1045715e+00   3.0742161e+01   6.8187163e-01
   1.1100000e-02   1.5486936e+00   9.1946175e+00   3.0747213e+01   6.8250817e-01
   1.1200000e-02   1.5496074e+00   9.2848362e+00   3.0752228e+01   6.8314517e-01
   1.1300000e-02   1.5505302e+00   9.3752287e+00   3.0757206e+01   6.8378262e-01
   1.1400000e-02   1.5514621e+00   9.4657957e+00   3.0762146e+01   6.8442049e-01
   1.1500000e-02   1.5524031e+00   9.5565384e+00   3.0767049e+01   6.8505878e-01
   1.1600000e-02   1.5533532e+00   9.6474576e+00   3.0771914e+01   6.8569745e-01
   1.1700000e-02   1.5543124e+00   9.7385544e+00   3.0776741e+01   6.8633650e-01
   1.1800000e-02   1.5552807e+00   9.8298296e+00   3.0781530e+01   6.8697590e-01
   1.1900000e-02   1.5562581e+00   9.9212842e+00   3.0786281e+01   6.8761564e-01
   1.2000000e-02   1.5572447e+00   1.0012919e+01   3.0790994e+01   6.8825570e-01
   1.2100000e-02   1.5582405e+00   1.0104735e+01   3.0795667e+01   6.8889605e-01
   1.2200000e-02   1.5592455e+00   1.0196734e+01   3.0800302e+01   6.8953668e-01
   1.2300000e-02   1.5602597e+00   1.0288915e+01   3.0804898e+01   6.9017756e-01
   1.2400000e-02   1.5612832e+00   1.0381281e+01   3.0809455e+01   6.9081868e-01
   1.2500000e-02   1.5623159e+00   1.0473831e+01   3.0813972e+01   6.9146002e-01
   1.2600000e-02   1.5633579e+00   1.0566568e+01   3.0818450e+01   6.9210155e-01
   1.2700000e-02   1.5644092e+00   1.0659491e+01   3.0822888e+01   6.9274326e-01
   1.2800000e-02   1.5654698e+00   1.0752602e+01   3.0827286e+01   6.9338511e-01
   1.2900000e-02   1.5665397e+00   1.0845901e+01   3.0831644e+01   6.9402710e-01
   1.3000000e-02   1.5676190e+00   1.0939390e+01   3.0835961e+01   6.9466919e-01
   1.3100000e-02   1.5687076e+00   1.1033069e+01   3.0840239e+01   6.9531137e-01
   1.3200000e-02   1.5698056e+00   1.1126940e+01   3.0844475e+01   6.9595361e-01
   1.3300000e-02   1.5709131e+00   1.1221002e+01   3.0848671e+01   6.9659588e-01
   1.3400000e-02   1.5720300e+00   1.1315258e+01   3.0852825e+01   6.9723817e-01
   1.3500000e-02   1.5731563e+00   1.1409708e+01   3.0856939e+01   6.9788045e-01
   1.3600000e-02   1.5742921e+00   1.1504352e+01   3.0861011e+01   6.9852269e-01
   1.3700000e-02   1.5754373e+00   1.1599192e+01   3.0865041e+01   6.9916488e-01
   1.3800000e-02   1.5765921e+00   1.1694228e+01   3.0869029e+01   6.9980698e-01
   1.3900000e-02   1.5777564e+00   1.1789462e+01   3.0872975e+01   7.0044897e-01
   1.4000000e-02   1.5789303e+00   1.1884894e+01   3.0876879e+01   7.0109082e-01
   1.4100000e-02   1.5801137e+00   1.1980525e+01   3.0880741e+01   7.0173252e-01
   1.4200000e-02   1.5813067e+00   1.2076355e+01   3.0884560e+01   7.0237402e-01
   1.4300000e-02   1.5825093e+00   1.2172386e+01   3.0888336e+01   7.0301531e-01
   1.4400000e-02   1.5837215e+00   1.2268619e+01   3.0892069e+01   7.0365635e-01
   1.4500000e-02   1.5849434e+00   1.2365054e+01   3.0895759e+01   7.0429713e-01
   1.4600000e-02   1.5861750e+00   1.2461692e+01   3.0899405e+01   7.0493760e-01
   1.4700000e-02   1.5874162e+00   1.2558534e+01   3.0903007e+01   7.0557775e-01
   1.4800000e-02   1.5886672e+00   1.2655581e+01   3.0906566e+01   7.0621754e-01
   1.4900000e-02   1.5899278e+00   1.2752833e+01   3.0910080e+01   7.0685695e-01
   1.5000000e-02   1.5911983e+00   1.2850291e+01   3.0913551e+01   7.0749595e-01
   1.5100000e-02   1.5924785e+00   1.2947957e+01   3.0916976e+01   7.0813449e-01
   1.5200000e-02   1.5937685e+00   1.3045830e+01   3.0920357e+01   7.0877257e-01
   1.5300000e-02   1.5950683e+00   1.3143911e+01   3.0923693e+01   7.0941013e-01
   1.5400000e-02   1.5963779e+00   1.3242202e+01   3.0926984e+01   7.1004717e-01
   1.5500000e-02   1.5976974e+00   1.3340703e+01   3.0930230e+01   7.1068363e-01
   1.5600000e-02   1.5990268e+00   1.3439414e+01   3.0933430e+01   7.1131949e-01
   1.5700000e-02   1.6003660e+00   1.3538337e+01   3.0936584e+01   7.1195472e-01
   1.5800000e-02   1.6017152e+00   1.3637472e+01   3.0939692e+01   7.1258928e-01
   1.5900000e-02   1.6030743e+00   1.3736820e+01   3.0942754e+01   7.1322314e-01
   1.6000000e-02   1.6044434e+00   1.3836382e+01   3.0945769e+01   7.1385628e-01
   1.6100000e-02   1.6058225e+00   1.3936158e+01   3.0948738e+01   7.1448864e-01
   1.6200000e-02   1.6072116e+00   1.4036148e+01   3.0951660e+01   7.1512020e-01
   1.6300000e-02   1.6086107e+00   1.4136355e+01   3.0954534e+01   7.1575093e-01
   1.6400000e-02   1.6100198e+00   1.4236777e+01   3.0957362e+01   7.1638079e-01
   1.6500000e-02   1.6114390e+00   1.4337417e+01   3.0960141e+01   7.1700974e-01
   1.6600000e-02   1.6128684e+00   1.4438274e+01   3.0962873e+01   7.1763775e-01
   1.6700000e-02   1.6143078e+00   1.4539350e+01   3.0965557e+01   7.1826477e-01
   1.6800000e-02   1.6157573e+00   1.4640644e+01   3.0968193e+01   7.1889078e-01
   1.6900000e-02   1.6172171e+00   1.4742157e+01   3.0970780e+01   7.1951574e-01
   1.7000000e-02   1.6186870e+00   1.4843891e+01   3.0973319e+01   7.2013960e-01
   1.7100000e-02   1.6201671e+00   1.4945845e+01   3.0975809e+01   7.2076234e-01
   1.7200000e-02   1.6216574e+00   1.5048021e+01   3.0978249e+01   7.2138390e-01
   1.7300000e-02   1.6231580e+00   1.5150418e+01   3.0980640e+01   7.2200426e-01
   1.7400000e-02   1.6246688e+00   1.5253038e+01   3.0982982e+01   7.2262337e-01
   1.7500000e-02   1.6261900e+00   1.5355881e+01   3.0985274e+01   7.2324119e-01
   1.7600000e-02   1.6277214e+00   1.5458947e+01   3.0987515e+01   7.2385768e-01
   1.7700000e-02   1.6292632e+00   1.5562237e+01   3.0989707e+01   7.2447280e-01
   1.7800000e-02   1.6308154e+00   1.5665752e+01   3.0991848e+01   7.2508652e-01
   1.7900000e-02   1.6323779e+00   1.5769491e+01   3.0993938e+01   7.2569877e-01
   1.8000000e-02   1.6339508e+00   1.5873457e+01   3.0995977e+01   7.2630954e-01
   1.8100000e-02   1.6355342e+00   1.5977648e+01   3.0997965e+01   7.2691876e-01
   1.8200000e-02   1.6371280e+00   1.6082066e+01   3.0999901e+01   7.2752640e-01
   1.8300000e-02   1.6387323e+00   1.6186710e+01   3.1001786e+01   7.2813242e-01
   1.8400000e-02   1.6403471e+00   1.6291582e+01   3.1003619e+01   7.2873677e-01
   1.8500000e-02   1.6419724e+00   1.6396682e+01   3.1005399e+01   7.2933941e-01
   1.8600000e-02   1.6436082e+00   1.6502010e+01   3.1007128e+01   7.2994028e-01
   1.8700000e-02   1.6452546e+00   1.6607567e+01   3.1008803e+01   7.3053935e-01
   1.8800000e-02   1.6469116e+00   1.6713353e+01   3.1010426e+01   7.3113657e-01
   1.8900000e-02   1.6485792e+00   1.6819368e+01   3.1011996e+01   7.3173189e-01
   1.9000000e-02   1.6502575e+00   1.6925614e+01   3.1013512e+01   7.3232527e-01
   1.9100000e-02   1.6519464e+00   1.7032089e+01   3.1014975e+01   7.3291666e-01
   1.9200000e-02   1.6536460e+00   1.7138795e+01   3.1016384e+01   7.3350600e-01
   1.9300000e-02   1.6553563e+00   1.7245731e+01   3.1017739e+01   7.3409326e-01
   1.9400000e-02   1.6570773e+00   1.7352899e+01   3.1019039e+01   7.3467838e-01
   1.9500000e-02   1.6588090e+00   1.7460299e+01   3.1020285e+01   7.3526132e-01
   1.9600000e-02   1.6605516e+00   1.7567930e+01   3.1021477e+01   7.3584202e-01
   1.9700000e-02   1.6623049e+00   1.7675793e+01   3.1022613e+01   7.3642043e-01
   1.9800000e-02   1.6640691e+00   1.7783889e+01   3.1023694e+01   7.3699651e-01
   1.9900000e-02   1.6658441e+00   1.7892217e+01   3.1024720e+01   7.3757020e-01
   2.0000000e-02   1.6676299e+00   1.8000777e+01   3.1025690e+01   7.3814145e-01
   2.0100000e-02   1.6694267e+00   1.8109571e+01   3.1026604e+01   7.3871020e-01
   2.0200000e-02   1.6712344e+00   1.8218598e+01   3.1027461e+01   7.3927642e-01
   2.0300000e-02   1.6730530e+00   1.8327859e+01   3.1028263e+01   7.3984003e-01
   2.0400000e-02   1.6748826e+00   1.8437353e+01   3.1029007e+01   7.4040100e-01
   2.0500000e-02   1.6767231e+00   1.8547080e+01   3.1029695e+01   7.4095926e-01
   2.0600000e-02   1.6785747e+00   1.8657042e+01   3.1030325e+01   7.4151476e-01
   2.0700000e-02   1.6804373e+00   1.8767237e+01   3.1030899e+01   7.4206744e-01
   2.0800000e-02   1.6823110e+00   1.8877667e+01   3.1031414e+01   7.4261726e-01
   2.0900000e-02   1.6841957e+00   1.8988330e+01   3.1031872e+01   7.4316415e-01
   2.1000000e-02   1.6860915e+00   1.9099228e+01   3.1032271e+01   7.4370806e-01
   2.1100000e-02   1.6879985e+00   1.9210360e+01   3.1032613e+01   7.4424894e-01
   2.1200000e-02   1.6899166e+00   1.9321727e+01   3.1032895e+01   7.4478671e-01
   2.1300000e-02   1.6918459e+00   1.9433328e+01   3.1033119e+01   7.4532134e-01
   2.1400000e-02   1.6937864e+00   1.9545163e+01   3.1033284e+01   7.4585275e-01
   2.1500000e-02   1.6957381e+00   1.9657232e+01   3.1033389e+01   7.4638090e-01
   2.1600000e-02   1.6977011e+00   1.9769536e+01   3.1033435e+01   7.4690571e-01
   2.1700000e-02   1.6996753e+00   1.9882074e+01   3.1033421e+01   7.4742714e-01
   2.1800000e-02   1.7016608e+00   1.9994846e+01   3.1033348e+01   7.4794513e-01
   2.1900000e-02   1.7036576e+00   2.0107852e+01   3.1033214e+01   7.4845960e-01
   2.2000000e-02   1.7056658e+00   2.0221092e+01   3.1033019e+01   7.4897051e-01
   2.2100000e-02   1.7076853e+00   2.0334566e+01   3.1032764e+01   7.4947779e-01
   2.2200000e-02   1.7097163e+00   2.0448273e+01   3.1032448e+01   7.4998137e-01
   2.2300000e-02   1.7117586e+00   2.0562214e+01   3.1032070e+01   7.5048121e-01
   2.2400000e-02   1.7138123e+00   2.0676389e+01   3.1031631e+01   7.5097723e-01
   2.2500000e-02   1.7158776e+00   2.0790796e+01   3.1031131e+01   7.5146937e-01
   2.2600000e-02   1.7179542e+00   2.0905437e+01   3.1030569e+01   7.5195758e-01
   2.2700000e-02   1.7200424e+00   2.1020310e+01   3.1029944e+01   7.5244177e-01
   2.2800000e-02   1.7221422e+00   2.1135415e+01   3.1029258e+01   7.5292191e-01
   2.2900000e-02   1.7242535e+00   2.1250753e+01   3.1028508e+01   7.5339790e-01
   2.3000000e-02   1.7263763e+00   2.1366322e+01   3.1027696e+01   7.5386971e-01
   2.3100000e-02   1.7285108e+00   2.1482123e+01   3.1026821e+01   7.5433725e-01
   2.3200000e-02   1.7306568e+00   2.1598155e+01   3.1025883e+01   7.5480046e-01
   2.3300000e-02   1.7328145e+00   2.1714417e+01   3.1024881e+01   7.5525928e-01
   2.3400000e-02   1.7349839e+00   2.1830910e+01   3.1023816e+01   7.5571364e-01
   2.3500000e-02   1.7371650e+00   2.1947633e+01   3.1022686e+01   7.5616347e-01
   2.3600000e-02   1.7393578e+00   2.2064586e+01   3.1021493e+01   7.5660872e-01
   2.3700000e-02   1.7415623e+00   2.2181768e+01   3.1020235e+01   7.5704930e-01
   2.3800000e-02   1.7437786e+00   2.2299178e+01   3.1018912e+01   7.5748515e-01
   2.3900000e-02   1.7460066e+00   2.2416816e+01   3.1017525e+01   7.5791621e-01
   2.4000000e-02   1.7482465e+00   2.2534682e+01   3.1016073e+01   7.5834241e-01
   2.4100000e-02   1.7504982e+00   2.2652775e+01   3.1014556e+01   7.5876367e-01
   2.4200000e-02   1.7527617e+00   2.2771094e+01   3.1012973e+01   7.5917994e-01
   2.4300000e-02   1.7550371e+00   2.2889639e+01   3.1011324e+01   7.5959113e-01
   2.4400000e-02   1.7573244e+00   2.3008410e+01   3.1009610e+01   7.5999718e-01
   2.4500000e-02   1.7596237e+00   2.3127405e+01   3.1007829e+01   7.6039803e-01
   2.4600000e-02   1.7619348e+00   2.3246624e+01   3.1005982e+01   7.6079360e-01
   2.4700000e-02   1.7642580e+00   2.3366067e+01   3.1004069e+01   7.6118381e-01
   2.4800000e-02   1.7665931e+00   2.3485732e+01   3.1002089e+01   7.6156861e-01
   2.4900000e-02   1.7689402e+00   2.3605618e+01   3.1000042e+01   7.6194791e-01
   2.5000000e-02   1.7712994e+00   2.3725726e+01   3.0997928e+01   7.6232166e-01
   2.5100000e-02   1.7736706e+00   2.3846055e+01   3.0995747e+01   7.6268977e-01
   2.5200000e-02   1.7760539e+00   2.3966602e+01   3.0993498e+01   7.6305218e-01
   2.5300000e-02   1.7784493e+00   2.4087369e+01   3.0991181e+01   7.6340881e-01
   2.5400000e-02   1.7808568e+00   2.4208353e+01   3.0988797e+01   7.6375959e-01
   2.5500000e-02   1.7832765e+00   2.4329555e+01   3.0986344e+01   7.6410445e-01
   2.5600000e-02   1.7857083e+00   2.4450972e+01   3.0983824e+01   7.6444332e-01
   2.5700000e-02   1.7881523e+00   2.4572605e+01   3.0981234e+01   7.6477613e-01
   2.5800000e-02   1.7906085e+00   2.4694451e+01   3.0978576e+01   7.6510279e-01
   2.5900000e-02   1.7930769e+00   2.4816511e+01   3.0975849e+01   7.6542325e-01
   2.6000000e-02   1.7955576e+00   2.4938783e+01   3.0973054e+01   7.6573743e-01
   2.6100000e-02   1.7980506e+00   2.5061267e+01   3.0970189e+01   7.6604524e-01
   2.6200000e-02   1.8005558e+00   2.5183960e+01   3.0967254e+01   7.6634663e-01
   2.6300000e-02   1.8030734e+00   2.5306863e+01   3.0964250e+01   7.6664151e-01
   2.6400000e-02   1.8056033e+00   2.5429973e+01   3.0961176e+01   7.6692982e-01
   2.6500000e-02   1.8081455e+00   2.5553291e+01   3.0958033e+01   7.6721148e-01
   2.6600000e-02   1.8107001e+00   2.5676814e+01   3.0954819e+01   7.6748642e-01
   2.6700000e-02   1.8132672e+00   2.5800541e+01   3.0951535e+01   7.6775455e-01
   2.6800000e-02   1.8158466e+00   2.5924472e+01   3.0948180e+01   7.6801582e-01
   2.6900000e-02   1.8184385e+00   2.6048605e+01   3.0944755e+01   7.6827014e-01
   2.7000000e-02   1.8210428e+00   2.6172938e+01   3.0941259e+01   7.6851745e-01
   2.7100000e-02   1.8236596e+00   2.6297471e+01   3.0937693e+01   7.6875766e-01
   2.7200000e-02   1.8262889e+00   2.6422203e+01   3.0934055e+01   7.6899071e-01
   2.7300000e-02   1.8289308e+00   2.6547131e+01   3.0930346e+01   7.6921652e-01
   2.7400000e-02   1.8315851e+00   2.6672254e+01   3.0926566e+01   7.6943501e-01
   2.7500000e-02   1.8342520e+00   2.6797572e+01   3.0922714e+01   7.6964612e-01
   2.7600000e-02   1.8369315e+00   2.6923082e+01   3.0918790e+01   7.6984977e-01
   2.7700000e-02   1.8396236e+00   2.7048783e+01   3.0914795e+01   7.7004588e-01
   2.7800000e-02   1.8423283e+00   2.7174674e+01   3.0910728e+01   7.7023439e-01
   2.7900000e-02   1.8450457e+00   2.7300754e+01   3.0906588e+01   7.7041521e-01
   2.8000000e-02   1.8477757e+00   2.7427019e+01   3.0902377e+01   7.7058828e-01
   2.8100000e-02   1.8505183e+00   2.7553470e+01   3.0898093e+01   7.7075353e-01
   2.8200000e-02   1.8532737e+00   2.7680105e+01   3.0893737e+01   7.7091087e-01
   2.8300000e-02   1.8560417e+00   2.7806921e+01   3.0889308e+01   7.7106024e-01
   2.8400000e-02   1.8588225e+00   2.7933917e+01   3.0884807e+01   7.7120157e-01
   2.8500000e-02   1.8616161e+00   2.8061093e+01   3.0880232e+01   7.7133477e-01
   2.8600000e-02   1.8644224e+00   2.8188444e+01   3.0875585e+01   7.7145979e-01
   2.8700000e-02   1.8672414e+00   2.8315971e+01   3.0870865e+01   7.7157655e-01
   2.8800000e-02   1.8700733e+00   2.8443672e+01   3.0866072e+01   7.7168497e-01
   2.8900000e-02   1.8729180e+00   2.8571543e+01   3.0861205e+01   7.7178498e-01
   2.9000000e-02   1.8757755e+00   2.8699585e+01   3.0856265e+01   7.7187652e-01
   2.9100000e-02   1.8786459e+00   2.8827794e+01   3.0851252e+01   7.7195951e-01
   2.9200000e-02   1.8815291e+00   2.8956170e+01   3.0846165e+01   7.7203389e-01
   2.9300000e-02   1.8844252e+00   2.9084709e+01   3.0841005e+01   7.7209957e-01
   2.9400000e-02   1.8873343e+00   2.9213411e+01   3.0835771e+01   7.7215650e-01
   2.9500000e-02   1.8902562e+00   2.9342273e+01   3.0830463e+01   7.7220459e-01
   2.9600000e-02   1.8931911e+00   2.9471293e+01   3.0825081e+01   7.7224379e-01
   2.9700000e-02   1.8961389e+00   2.9600469e+01   3.0819625e+01   7.7227403e-01
   2.9800000e-02   1.8990996e+00   2.9729800e+01   3.0814096e+01   7.7229523e-01
   2.9900000e-02   1.9020734e+00   2.9859282e+01   3.0808492e+01   7.7230732e-01
   3.0000000e-02   1.9050601e+00   2.9988914e+01   3.0802814e+01   7.7231025e-01
   3.0100000e-02   1.9080599e+00   3.0118695e+01   3.0797062e+01   7.7230393e-01
   3.0200000e-02   1.9110726e+00   3.0248621e+01   3.0791236e+01   7.7228832e-01
   3.0300000e-02   1.9140985e+00   3.0378690e+01   3.0785336e+01   7.7226333e-01
   3.0400000e-02   1.9171373e+00   3.0508901e+01   3.0779361e+01   7.7222891e-01
   3.0500000e-02   1.9201892e+00   3.0639250e+01   3.0773312e+01   7.7218498e-01
