0.00627731	30.4201
0.0138066	30.8404
0.0263287	30.9021
0.035075	30.4843
0.0388059	29.886
0.0475172	28.6299
0.0512506	28.0915
0.0549815	27.4933
0.0587124	26.895
0.0636977	26.3568
0.0674311	25.8185
0.071162	25.2202
0.0748954	24.6819
0.0786263	24.0836
0.0811053	23.4852
0.0835842	22.8868
0.0860657	22.3482
0.0885446	21.7498
0.0897716	21.1512
0.0909985	20.5525
0.0922255	19.9539
0.0934525	19.3553
0.0959314	18.7569
0.0984104	18.1584
0.102144	17.6201
0.109673	18.0404
0.114703	18.58
0.119734	19.1197
0.124764	19.6594
0.134795	20.0202
0.146055	19.8422
0.156056	19.4844
0.167313	19.2466
0.178586	19.3681
0.187367	19.7885
0.19365	20.3284
0.19868	20.8681
0.202458	21.4076
0.207491	22.0071
0.21127	22.5466
0.21505	23.146
0.217579	23.7451
0.221358	24.2846
0.225139	24.884
0.227665	25.4233
0.231446	26.0227
0.235224	26.5622
0.239005	27.1615
0.242784	27.701
0.247816	28.3006
0.251595	28.8401
0.256625	29.3797
0.262907	29.9196
0.270444	30.5195
0.279225	30.94
0.291745	30.9419
0.297985	30.4638
0.30297	29.9256
0.306701	29.3274
0.310435	28.789
0.314165	28.1907
0.317899	27.6524
0.32163	27.0541
0.325363	26.5158
0.330346	25.9177
0.334079	25.3794
0.33781	24.7811
0.340294	24.3024
0.342773	23.704
0.346507	23.1656
0.347734	22.567
0.350213	21.9686
0.35144	21.37
0.353918	20.7715
0.355145	20.1729
0.356372	19.5743
0.358851	18.9759
0.360078	18.3773
0.363812	17.8389
0.371326	17.8999
0.376356	18.4396
0.381387	18.9792
0.386417	19.5189
0.395201	19.9993
0.405214	19.9409
0.416467	19.5833
0.42647	19.2854
0.43899	19.2873
0.447771	19.7078
0.454051	20.1877
0.460333	20.7276
0.464111	21.2671
0.469144	21.8666
0.472923	22.4061
0.476703	23.0055
0.47923	23.5448
0.483011	24.1442
0.486789	24.6837
0.489318	25.2828
0.493099	25.8822
0.496877	26.4217
0.500658	27.0211
0.504437	27.5605
0.509469	28.1601
0.513248	28.6996
0.518278	29.2393
0.523308	29.7789
0.529591	30.3188
0.537123	30.799
0.5484	31.0402
0.558403	30.7423
0.563389	30.2041
0.567122	29.6657
0.572105	29.0677
0.575838	28.5293
0.578317	27.9309
0.5833	27.3328
0.587034	26.7945
0.590765	26.1962
0.594498	25.6579
0.599483	25.1197
0.601962	24.5213
0.605693	23.923
0.608175	23.3845
0.610654	22.786
0.611881	22.1874
0.614359	21.589
0.615586	20.9904
0.618065	20.3919
0.619292	19.7933
0.620519	19.1947
0.622998	18.5963
0.62548	18.0577
0.631727	17.7592
0.638007	18.2392
0.641788	18.8386
0.646818	19.3783
0.65435	19.8584
0.665625	20.0398
0.675628	19.7419
0.685629	19.3841
0.696892	19.266
0.708172	19.5671
0.715704	20.0473
0.720734	20.5869
0.725764	21.1266
0.730795	21.6663
0.734576	22.2657
0.738354	22.8051
0.740883	23.4043
0.744664	24.0037
0.748442	24.5432
0.752223	25.1425
0.754752	25.7417
0.75853	26.2812
0.762311	26.8806
0.767341	27.4203
0.76987	28.0194
0.774901	28.5591
0.779931	29.0988
0.784961	29.6385
0.791244	30.1783
0.797524	30.6583
0.806302	31.0189
0.817565	30.9008
0.823805	30.4227
0.82879	29.8845
0.833773	29.2865
0.837506	28.7481
0.839985	28.1497
0.843719	27.6113
0.84745	27.0131
0.851183	26.4747
0.856166	25.8767
0.859899	25.3383
0.86363	24.7401
0.867364	24.2017
0.868591	23.6031
0.87107	23.0047
0.873549	22.4062
0.876027	21.8078
0.878506	21.2094
0.879733	20.6107
0.880963	20.072
0.88219	19.4734
0.884669	18.875
0.887148	18.2765
0.890881	17.7382
0.898408	18.0986
0.903438	18.6382
0.908469	19.1779
0.914751	19.7178
0.92353	20.0784
0.934787	19.8405
0.944788	19.4828
0.956046	19.2449
0.967323	19.4861
0.974855	19.9663
0.981135	20.4463
0.984916	21.0456
0.988694	21.5851
0.992475	22.1845
0.996256	22.7839
