0.00357359	-13.0936
0.0128418	-13.503
0.02211	-13.9125
0.0313782	-14.322
0.0416618	-14.5892
0.0519345	-14.7156
0.0621964	-14.7011
0.0724582	-14.6867
0.0816723	-14.392
0.0919233	-14.2367
0.102163	-13.9406
0.106247	-13.6532
0.11545	-13.2177
0.125679	-12.7807
0.134871	-12.2044
0.144064	-11.6281
0.153256	-11.0518
0.162448	-10.4754
0.17163	-9.75827
0.180822	-9.18194
0.190015	-8.60561
0.199196	-7.88846
0.208399	-7.45296
0.217592	-6.87663
0.226784	-6.3003
0.237002	-5.72253
0.246206	-5.28703
0.255409	-4.85154
0.264601	-4.27521
0.274841	-3.9791
0.284034	-3.40277
0.294263	-2.96583
0.303477	-2.67116
0.313706	-2.23422
0.322909	-1.79872
0.33315	-1.50261
0.342364	-1.20794
0.352604	-0.911826
0.361818	-0.617158
0.37101	-0.0408307
0.380235	0.113007
0.390475	0.40912
0.399678	0.844617
0.409919	1.14073
0.418096	1.57478
0.428336	1.8709
0.438576	2.16701
0.44779	2.46168
0.458019	2.89862
0.467223	3.33412
0.477452	3.77106
0.486655	4.20656
0.495847	4.78288
0.505051	5.21838
0.514254	5.65388
0.523446	6.23021
0.533665	6.80798
0.542857	7.38431
0.552049	7.96063
0.561242	8.53696
0.570434	9.11329
0.579626	9.68961
0.588819	10.2659
0.599037	10.8437
0.607203	11.4186
0.617422	11.9964
0.626625	12.4319
0.634791	13.0067
0.64502	13.4437
0.654234	13.7384
0.664475	14.0345
0.673678	14.47
0.68394	14.4844
0.694191	14.6397
0.704463	14.5133
0.713721	14.2447
0.722978	13.976
0.733262	13.7088
0.744593	13.1614
0.753872	12.6111
0.763151	12.0608
0.772441	11.3696
0.780716	10.5362
0.788968	9.98446
0.798269	9.15249
0.805518	8.31763
0.813792	7.48421
0.822067	6.6508
0.829326	5.67511
0.8376	4.84169
0.844849	4.00683
0.852108	3.03114
0.859367	2.05545
0.867653	1.0812
0.874912	0.105509
0.882171	-0.870182
0.88943	-1.84587
0.896689	-2.82156
0.903948	-3.79726
0.911197	-4.63212
0.919482	-5.60636
0.926741	-6.58205
0.934001	-7.55775
