0.0276049	0.777018
0.0365574	0.749599
0.0420667	0.700674
0.0453195	0.65184
0.0485577	0.597596
0.0529534	0.554128
0.0561915	0.499884
0.0594443	0.451051
0.0638107	0.396761
0.071635	0.369387
0.0972472	1.07722
0.0980824	0.968963
0.0982289	1.02307
0.0989176	0.860704
0.0990641	0.914811
0.0997527	0.752445
0.0998993	0.806552
0.100588	0.644186
0.100734	0.698293
0.10157	0.590034
0.102405	0.481775
0.102551	0.535881
0.10324	0.373516
0.103387	0.427622
0.104075	0.265257
0.104222	0.319363
0.105057	0.211104
0.105892	0.102845
0.106039	0.156952
0.106874	0.0486929
0.10787	-4.88409e-05
0.108852	-0.0542012
0.109834	-0.108354
0.110815	-0.162506
0.11165	-0.270765
0.111797	-0.216658
0.112647	-0.319507
0.113628	-0.373659
0.11461	-0.427812
0.115592	-0.481964
0.117702	-0.536162
0.119812	-0.59036
0.124193	-0.639239
0.13086	-0.677389
0.13886	-0.639835
0.144647	-0.585957
0.148164	-0.537398
0.152823	-0.483475
0.15634	-0.434916
0.159871	-0.380947
0.164516	-0.332434
0.169146	-0.289332
0.173805	-0.235409
0.17845	-0.186896
0.183095	-0.138383
0.18774	-0.0898704
0.193513	-0.0414034
0.197029	0.0071552
0.201689	0.0610787
0.205205	0.109637
0.208736	0.163606
0.213381	0.212119
0.216898	0.260678
0.220429	0.314647
0.225074	0.36316
0.230832	0.406216
0.235477	0.454729
0.242378	0.50315
0.249265	0.546161
0.256137	0.583761
0.264151	0.626725
0.271023	0.664325
0.27791	0.707336
0.284811	0.755757
0.29391	0.782444
0.30172	0.74966
0.306101	0.700781
0.309354	0.651947
0.312592	0.597703
0.315845	0.54887
0.319083	0.494626
0.322336	0.445793
0.326702	0.391503
0.334556	0.37495
0.3392	0.423463
0.341589	0.472068
0.342863	0.526128
0.345252	0.574733
0.346526	0.628794
0.347801	0.682854
0.349076	0.736915
0.349223	0.791022
0.350497	0.845083
0.351772	0.899143
0.351919	0.95325
0.353193	1.00731
0.354468	1.06137
0.354615	1.11548
0.355889	1.16954
0.356036	1.22365
0.357311	1.27771
0.358439	1.27766
0.359421	1.22351
0.360402	1.16936
0.361237	1.0611
0.361384	1.1152
0.362219	1.00694
0.363201	0.952792
0.364769	0.6984
0.365604	0.590141
0.36575	0.644247
0.366585	0.535988
0.369091	0.211211
0.370073	0.157059
0.370908	0.0487997
0.371054	0.102906
0.37189	-0.00535266
0.372871	-0.0595051
0.373706	-0.167764
0.373853	-0.113657
0.374688	-0.221916
0.37567	-0.276069
0.376505	-0.384328
0.376652	-0.330221
0.378615	-0.438526
0.380622	-0.530599
0.382732	-0.584797
0.387113	-0.633676
0.392637	-0.67719
0.401722	-0.655914
0.407495	-0.607447
0.411026	-0.553478
0.414542	-0.504919
0.419202	-0.450996
0.422718	-0.402437
0.426235	-0.353879
0.430894	-0.299955
0.435539	-0.251442
0.440184	-0.20293
0.444829	-0.154417
0.449473	-0.105904
0.454118	-0.0573912
0.458778	-0.00346771
0.463408	0.0396344
0.468053	0.0881472
0.472712	0.142071
0.476229	0.190629
0.479745	0.239188
0.483276	0.293157
0.487921	0.34167
0.492566	0.390183
0.497225	0.444106
0.502984	0.487162
0.50987	0.530173
0.516757	0.573184
0.524757	0.610738
0.532757	0.648292
0.539644	0.691302
0.54653	0.734313
0.553402	0.771913
0.563556	0.771501
0.567937	0.722622
0.572318	0.673742
0.575556	0.619499
0.578794	0.565255
0.582062	0.521832
0.5853	0.467588
0.588553	0.418755
0.59519	0.369784
0.602048	0.401973
0.604436	0.450578
0.606839	0.504593
0.608114	0.558653
0.609388	0.612714
0.610663	0.666775
0.611938	0.720836
0.613213	0.774897
0.613359	0.829003
0.614634	0.883064
0.615909	0.937125
0.616055	0.991232
0.61733	1.04529
0.617477	1.0994
0.618751	1.15346
0.620026	1.20752
0.621403	1.29946
0.622385	1.2453
0.623367	1.19115
0.624348	1.137
0.625184	1.02874
0.62533	1.08285
0.626019	0.920481
0.626165	0.974587
0.626854	0.812222
0.627	0.866328
0.627836	0.758069
0.628671	0.64981
0.628817	0.703917
0.629506	0.541551
0.629653	0.595658
0.630341	0.433292
0.630488	0.487399
0.631176	0.325033
0.631323	0.37914
0.632158	0.270881
0.632993	0.162622
0.63314	0.216729
0.633828	0.054363
0.633975	0.10847
0.634678	-0.0484853
0.63481	0.000210627
0.63566	-0.102638
0.636642	-0.15679
0.637623	-0.210943
0.63862	-0.259684
0.639601	-0.313837
0.641711	-0.368035
0.642693	-0.422187
0.643675	-0.47634
0.644656	-0.530492
0.646766	-0.58469
0.650019	-0.633524
0.656671	-0.677084
0.664628	-0.655761
0.670401	-0.607294
0.673932	-0.553325
0.677448	-0.504767
0.682108	-0.450843
0.685624	-0.402285
0.689155	-0.348315
0.6938	-0.299802
0.69843	-0.2567
0.703075	-0.208188
0.707735	-0.154264
0.712379	-0.105751
0.718152	-0.0572843
0.721669	-0.00872574
0.726314	0.0397871
0.729845	0.0937563
0.73449	0.142269
0.738021	0.196238
0.741537	0.244797
0.746197	0.29872
0.749713	0.347279
0.754358	0.395792
0.760116	0.438848
0.763589	0.471175
0.770476	0.514185
0.777362	0.557196
0.785377	0.600161
0.792249	0.63776
0.799136	0.680771
0.806022	0.723782
0.812909	0.766792
0.823092	0.777201
0.828616	0.733687
0.832997	0.684808
0.836235	0.630564
0.839488	0.581731
0.842726	0.527487
0.845964	0.473243
0.849217	0.424409
0.854726	0.375485
0.86154	0.391442
0.865056	0.44
0.867459	0.494015
0.868734	0.548076
0.870009	0.602137
0.871283	0.656198
0.872558	0.710259
0.873833	0.76432
0.873979	0.818426
0.875254	0.872487
0.876529	0.926548
0.877789	0.975198
0.879064	1.02926
0.87921	1.08337
0.880485	1.13743
0.880632	1.19153
0.881906	1.24559
0.883152	1.28883
0.885115	1.18053
0.885262	1.23463
0.88595	1.07227
0.886097	1.12638
0.886932	1.01812
0.887767	0.909858
0.887914	0.963965
0.888617	0.80701
0.888764	0.861116
0.889452	0.698751
0.889599	0.752857
0.890434	0.644598
0.892075	0.417259
0.89291	0.309
0.893057	0.363106
0.893892	0.254847
0.894727	0.146588
0.894874	0.200695
0.895562	0.0383295
0.895709	0.0924361
0.896544	-0.0158229
0.897379	-0.124082
0.897526	-0.0699753
0.898361	-0.178234
0.899342	-0.232387
0.900324	-0.286539
0.901306	-0.340692
0.902288	-0.394844
0.903269	-0.448996
0.904251	-0.503149
0.906376	-0.551936
0.908486	-0.606134
0.912867	-0.655014
0.920691	-0.682387
0.927563	-0.644787
0.933336	-0.59632
0.936852	-0.547762
